game_id,team,opponent,season,week,market_spread,pred_margin_ols,edge_margin_pts,p_cover,kelly_spread,edge_spread_ev,market_total,pred_total_ols_home,edge_total_pts,p_over,kelly_total,edge_total_ev
2023_10_ATL_ARI,ARI,ATL,2023,10,-2.0,-1.994858281923905,0.005141718076095092,0.5001577883600752,0.0,-0.04515331313076559,43.5,43.59165553467911,0.0916555346791128,0.5028126896218794,0.0,-0.040084865267321135
2023_10_CAR_CHI,CHI,CAR,2023,10,3.0,3.3493374833972065,0.3493374833972065,0.5107191323993489,0.0,-0.024990747237606747,38.0,37.42499424699058,-0.575005753009421,0.4823600514985125,0.0,-0.07913081077556705
2023_10_CLE_BAL,BAL,CLE,2023,10,6.0,6.267581087441711,0.2675810874417106,0.5082109132310672,0.0,-0.029779165649780892,38.5,42.10823326458593,3.6082332645859267,0.609323549306046,0.17957945354269667,0.1632540486751788
2023_10_DEN_BUF,BUF,DEN,2023,10,7.5,7.725091024970767,0.22509102497076672,0.5069072184691423,0.0,-0.032268037468001,47.5,46.667716070793325,-0.8322839292066746,0.47447641805517204,0.0,-0.0941813837128534
2023_10_DET_LAC,LAC,DET,2023,10,-2.5,-2.377537004078917,0.122462995921083,0.5037580726373703,0.0,-0.03828004314683858,48.5,48.92511359926561,0.42511359926560743,0.5130435051631672,0.0,-0.02055330832486263
2023_10_GB_PIT,PIT,GB,2023,10,3.0,2.436420244742989,-0.563579755257011,0.48271035494228753,0.0,-0.07846204965563292,38.5,39.174223986771736,0.6742239867717359,0.5206812246770883,0.0,-0.005972207434649546
2023_10_HOU_CIN,CIN,HOU,2023,10,5.5,4.989556490115255,-0.5104435098847446,0.4843396012128191,0.0,-0.07535167041189078,46.0,47.590538144886494,1.5905381448864944,0.5486887213376019,0.052246314808964044,0.04749664982633095
2023_10_IND_NE,NE,IND,2023,10,-1.0,-1.730223365866265,-0.7302233658662649,0.47760278045172466,0.0,-0.08821287368307112,42.0,42.552162884519504,0.5521628845195039,0.5169396081020576,0.0,-0.013115293623344515
2023_10_NO_MIN,MIN,NO,2023,10,-3.0,-2.565602548010368,0.4343974519896321,0.5133282511681723,0.0,-0.02000970231530752,41.0,42.37555103507906,1.375551035079063,0.5421340906777901,0.03848159042335908,0.03498326402123553
2023_10_NYG_DAL,DAL,NYG,2023,10,17.5,17.58591997715621,0.08591997715620892,0.5026366816978537,0.0,-0.040420880395006575,38.5,39.958819692526056,1.4588196925260561,0.5446742850004506,0.04381599850094618,0.03983272590995107
2023_10_NYJ_LV,LV,NYJ,2023,10,-1.0,-1.1050814444601915,-0.10508144446019152,0.4967753096480472,0.0,-0.051610772490091716,35.5,36.05734275339785,0.5573427533978474,0.5170984225647575,0.0,-0.012812102376372148
2023_10_SF_JAX,JAX,SF,2023,10,-3.0,-3.1987128919316974,-0.1987128919316974,0.4939021625181674,0.0,-0.05709587155622586,44.5,45.035957667532784,0.5359576675327844,0.5164427398989845,0.0,-0.014063860192847832
2023_10_TEN_TB,TB,TEN,2023,10,2.5,2.3203027554132167,-0.17969724458678327,0.4944856503343906,0.0,-0.055981940270708797,39.5,40.90654191355227,1.4065419135522674,0.5430797053757844,0.04046738128914727,0.036788528444679336
2023_10_WAS_SEA,SEA,WAS,2023,10,6.0,5.946089489327462,-0.05391051067253816,0.49834560612144346,0.0,-0.048612933768153344,44.0,42.90689614764665,-1.0931038523533516,0.4664944604303203,0.0,-0.10941966645120677
